id,title,overview,popularity,poster,genre_ids,vote_avg
7451,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",0.1069039435232903,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,"[28, 12, 53, 80, 18]",0.6801683923085675
1246049,Dracula,"When a 15th-century prince denounces God after the devastating loss of his wife, he inherits an eternal curse: he becomes Dracula. Condemned to wander the centuries, he defies fate and death itself, guided by a single hope — to be reunited with his lost love.",0.1026878830718921,/ykyRfv7JDofLxXLAwtLXaSuaFfM.jpg,"[27, 14, 10749]",0.8127204460120606
980477,Ne Zha 2,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.",0.0963852918460169,/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,"[16, 14, 12, 28]",0.9216065536466036
1149167,High Rollers,"A master thief must pull off a dangerous casino heist when his nemesis kidnaps his lover. Caught between rival criminals and FBI pursuit, he risks all to save her and score big.",0.0979860072899399,/hHowAaChDjwueySmwVbsjHmpWa.jpg,"[28, 80, 53]",0.7493457731254979
803796,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.",0.0962517784472518,/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,"[14, 10402, 35, 16]",0.9292297189668904
1539104,JUJUTSU KAISEN: Execution -Shibuya Incident x The Culling Game Begins-,"A veil abruptly descends over the busy Shibuya area amid the bustling Halloween crowds, trapping countless civilians inside. Satoru Gojo, the strongest jujutsu sorcerer, steps into the chaos. But lying in wait are curse users and spirits scheming to seal him away. Yuji Itadori, accompanied by his classmates and other top-tier jujutsu sorcerers, enters the fray in an unprecedented clash of curses — the Shibuya Incident. In the aftermath, ten colonies across Japan are transformed into dens of curses in a plan orchestrated by Noritoshi Kamo. As the deadly Culling Game starts, Special Grade sorcerer Yuta Okkotsu is assigned to carry out Yuji's execution for his perceived crimes. A compilation movie of Shibuya Incident including the first two episodes of the Culling Games arc.",0.0985941346245048,/v0s3dx6am0RzfsuK3KdEy8ZoCDs.jpg,"[16, 28]",0.6018887245420412
1291608,Dhurandhar,"After the hijacking of IC-814 in 1999 and the Parliament attack in 2001, India’s Intelligence Bureau Chief, Ajay Sanyal, devises an indomitable mission to intrude and rupture the terrorist network in Pakistan, by infiltrating the underworld mafia of Karachi with the help of a mysterious traveler.",0.0946913518909128,/8FHOtUpNIk5ZPEay2N2EY5lrxkv.jpg,"[28, 53]",0.7171464330413017
575265,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.",0.0968801405594374,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,"[28, 53, 12]",0.8238707475253157
1468057,GATAO: Big Brothers,"Michael and his right-hand man Scorpion, who find themselves embroiled in their father Ko's turf war against rival gangs in Taipei, setting off a conflict between old and new generations of gangsters. The film is the latest installment in the Gatao franchise, following the narrative of a young successor trying to expand his power while navigating the volatile underworld.",0.06260622129078,/tc5z5OADIYlOZLn0xNNM32c0Cq5.jpg,"[80, 28]",0.7054272385936967
1206083,Conjuring Tapes,"While sorting through their late friend's belongings, two women discover VHS tapes showing them in haunting, unfamiliar scenes, each one drawing them into the grasp of a mysterious, malevolent entity.",0.1921167474401651,/tV0c4awT03nnuasAp06iabznDSV.jpg,"[27, 9648]",0.4758220502901354
1162858,The Other,"Unable to conceive, a couple seeks to build a family with a young orphan, survivor of tragic childhood. But their act of love turns to horror when they realize the violence in their foster's past has returned to destroy the new family.",0.0827952899941734,/kE6FV8Lc9Aqir6OlgaNgnbFcy9E.jpg,"[27, 53]",0.6326089429969279
991494,The SpongeBob Movie: Search for SquarePants,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following The Flying Dutchman – a mysterious swashbuckling ghost pirate – on a seafaring adventure that takes him to the deepest depths of the deep sea, where no Sponge has gone before.",0.0949995709143138,/pDWYW9v8fmJdA7N0I1MOdQA3ETq.jpg,"[16, 10751, 35, 12]",0.7532142450790762
10437,The Muppet Christmas Carol,"A retelling of the classic Dickens tale of Ebenezer Scrooge, miser extraordinaire. He is held accountable for his dastardly ways during night-time visitations by the Ghosts of Christmas Past, Present and Future.",0.0865347491655412,/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,"[10402, 35, 10751, 14, 18]",0.841961542837638
1061474,Superman,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",0.0859817254664613,/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,"[878, 12, 28]",0.8408237569689385
1217602,London Calling,"After fleeing the UK from a job gone wrong, a down on his luck hitman is forced to babysit the son of his new crime boss and show him how to become a man.",0.0753328124082547,/cpQ4VxBJO7vGV3IUdKzSNf4tH9V.jpg,"[28, 80, 35, 53]",0.7926954147229491
1162858,The Other,"Unable to conceive, a couple seeks to build a family with a young orphan, survivor of tragic childhood. But their act of love turns to horror when they realize the violence in their foster's past has returned to destroy the new family.",0.0827952899941734,/kE6FV8Lc9Aqir6OlgaNgnbFcy9E.jpg,"[27, 53]",0.6326089429969279
1448560,Wildcat,An ex-black ops team reunite to pull off a desperate heist in order to save the life of their leader’s eight-year-old daughter.,0.0819436226575309,/h893ImjM6Fsv5DFhKJdlZFZIJno.jpg,"[28, 53, 80]",0.7168050972806919
1363123,The Family Plan 2,"Now that Dan's assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.",0.0792959381393941,/semFxuYx6HcrkZzslgAkBqfJvZk.jpg,"[28, 35]",0.7509386733416771
617126,The Fantastic 4: First Steps,"Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",0.0782767918844088,/pZPJsaFKWheTOerVhLnpP8TPp4B.jpg,"[878, 12, 28]",0.7972465581977473
1422096,Good Boy,"A loyal dog moves to a rural family home with his owner Todd, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",0.0778807683795466,/pvMHRi09ur2L1drXh2dXFtuMFgl.jpg,"[27, 53]",0.7662987825691205
1147266,You Will Die in 6 Hours,"Jung-yoon was approached by a random stranger named Jun-woo, who told her she'd be dead in six hours. As she follows him for answers, she begins to question whether he's her savior or the one trying to put her in danger.",0.0769678547070699,/2HSvt2PF2tSyKL4GRRniwE1URGI.jpg,"[53, 9648]",0.688701786323814
1116465,A Legend,An archeologist noticed that the texture of the relics discovered during the excavation of a glacier closely resembled a jade pendant seen in one of his dreams. He and his team then embark on an expedition into the depths of the glacier.,0.0758310938071643,/qbImUt1d3itXcB81BCItPZlfbyr.jpg,"[28, 12, 14]",0.7850722494026625
